"","Well_Label","Phenotype","Firing_rate_Hz","EB_Dur","EB_Dur_Std","Spikes_per_EB","Spikes_per_EB_Std","EB_ISI","EB_ISI_Std","IEBI","IEBI_Std","IEBI_CV","IEBI_CV_Std","EB_rate_Hz","EB_rate_Std","EB_prop","EB_prop_Std","NB_rate_Hz","NB_prop","NB_dur","NB_dur_Std","Firing_Rate_in_NB_Hz","Firing_Rate_in_NB_Std","INBI","INBI_Std","batch","cell_line_batch","machine","PT_all_path","DIV_range","Syndrome","Gene","Compound_short","Compound","Own_control","Color_general","Cell_line_general","Unique_ID","PT_all_path_Well_Label"
"111","B7","IPSI123_PH_1um",0.1611,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","IPSI123_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control_drug","PH_1um","phloretin","IPSI123","#AAAAAA","IPSI123","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B7_111","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B7"
"112","B8","IPSI123_F_1um",0.222666666666667,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","IPSI123_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control_drug","F_1um","fasudil","IPSI123","#AAAAAA","IPSI123","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B8_112","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B8"
"113","C1","KdVS164_NT",0.765666666666667,0.0226,0.0610500965250202,0.733333333333333,1.94446712004919,0.0372359999999971,0.00494409061405997,41.663,NA,0.909,NA,0.00111111111111111,0.00348845412314856,0.214,0.586325604323838,0.00333333333333333,0.00175233644859813,0.213999999999999,NA,1.86915887850468,NA,NA,NA,"129-7008","KdVS164_NT129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","NT","NT","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C1_113","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C1"
"114","C2","KdVS164_PH_1um",1.497625,0.034375,0.0743799928296134,1.0895625,2.34743187245835,0.0383018409250877,0.00600951667656079,32.4483333333333,12.3611912991157,1.116,0.238069317636692,0.00479166666666667,0.0114159569933525,0.6795625,1.51545319816659,0.0666666666666667,0.0536987833869389,0.454000000000002,0.263774225627266,2.70643918275439,0.40205931842432,14.482,15.2396578555936,"129-7008","KdVS164_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C2_114","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C2"
"115","C3","KdVS164_PH_1um",0.594,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS164_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C3_115","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C3"
"116","C4","KdVS164_F_1um",1.0792,0.0126,0.0487995901622135,0.3778,1.46321310819716,0.0404685714285716,NA,45.575,NA,0.722,NA,0.00133333333333333,0.00516397779494322,0.139933333333333,0.541959469579291,0.00666666666666667,0.00269262634631317,0.188000000000017,0.022627416997957,2.33698130414933,0.532022885981439,121.908,NA,"129-7008","KdVS164_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","F_1um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C4_116","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C4"
"117","C5","KdVS1_NT",0.038125,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS1_NT129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","NT","NT","pool","#CD5C5C","KdVS1","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C5_117","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C5"
"118","C6","KdVS1_PH_1um",0.039,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"129-7008","KdVS1_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","pool","#CD5C5C","KdVS1","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C6_118","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C6"
"119","C7","KdVS1_PH_1um",0.0078,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS1_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","pool","#CD5C5C","KdVS1","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C7_119","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C7"
"120","C8","KdVS1_F_1um",0.0403333333333333,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS1_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","F_1um","fasudil","pool","#CD5C5C","KdVS1","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C8_120","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_C8"
"121","D1","KdVS164_NT",0.808846153846154,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS164_NT129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","NT","NT","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D1_121","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D1"
"122","D2","KdVS164_PH_1um",0.710545454545455,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS164_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D2_122","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D2"
"123","D3","KdVS164_PH_1um",0.9081875,0.0369375,0.0812826088410061,1.091375,2.3773353956338,0.0409951340996171,0.0058027149607775,12.87,11.9090924087438,1.139,NA,0.00333333333333333,0.0108183657285672,0.701875,2.23030218804538,0.0233333333333333,0.0194129882135429,0.407142857142864,0.156736964977883,1.89401154726336,0.222895536118565,24.0863333333333,31.3331576555359,"129-7008","KdVS164_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D3_123","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D3"
"124","D4","KdVS164_F_1um",1.20325,0.0228125,0.062412839223993,0.7,1.92527054375915,0.040047435897435,0.00474124162257031,8.901,NA,0.825,NA,0.00645833333333333,0.0249582985531199,2.465875,9.71990698086492,0.0433333333333333,0.0274734828725439,0.300615384615381,0.0994966820732743,2.59595113230221,0.472036093360616,23.9841666666667,20.7859057922925,"129-7008","KdVS164_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","F_1um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D4_124","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D4"
"125","D5","KdVS1_NT",0.012,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS1_NT129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","NT","NT","pool","#CD5C5C","KdVS1","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D5_125","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D5"
"126","D6","KdVS1_PH_1um",0.0065,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS1_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","pool","#CD5C5C","KdVS1","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D6_126","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D6"
"127","D7","KdVS1_PH_1um",0.0232,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS1_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","pool","#CD5C5C","KdVS1","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D7_127","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D7"
"128","D8","KdVS1_F_1um",0.01825,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS1_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","F_1um","fasudil","pool","#CD5C5C","KdVS1","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D8_128","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_D8"
"129","E1","KdVS2_NT",0.171,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS2_NT129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","NT","NT","pool","#E9967A","KdVS2","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E1_129","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E1"
"130","E2","KdVS2_PH_1um",0.0993076923076923,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS2_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","pool","#E9967A","KdVS2","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E2_130","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E2"
"131","E3","KdVS2_PH_1um",0.0285555555555556,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS2_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","pool","#E9967A","KdVS2","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E3_131","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E3"
"132","E4","KdVS2_F_1um",0.1035,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS2_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","F_1um","fasudil","pool","#E9967A","KdVS2","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E4_132","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E4"
"133","E5","KdVS3_NT",0.267428571428571,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS3_NT129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","NT","NT","pool","#FFC0CB","KdVS3","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E5_133","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E5"
"134","E6","KdVS3_PH_1um",0.471714285714286,0.0144285714285714,0.0539867708663097,0.375,1.40312152004023,0.0475623529411778,NA,66.497,NA,0.743,NA,0.000952380952380952,0.00356348322549899,1.30435714285714,4.88045753856278,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS3_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","pool","#FFC0CB","KdVS3","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E6_134","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E6"
"135","E7","KdVS3_PH_1um",0.221083333333333,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS3_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","pool","#FFC0CB","KdVS3","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E7_135","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E7"
"136","E8","KdVS3_F_1um",0.389133333333333,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS3_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","F_1um","fasudil","pool","#FFC0CB","KdVS3","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E8_136","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_E8"
"137","F1","KdVS2_NT",0.1554,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS2_NT129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","NT","NT","pool","#E9967A","KdVS2","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F1_137","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F1"
"138","F2","KdVS2_PH_1um",0.0615555555555556,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS2_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","pool","#E9967A","KdVS2","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F2_138","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F2"
"139","F3","KdVS2_PH_1um",0.0247,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS2_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","pool","#E9967A","KdVS2","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F3_139","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F3"
"140","F4","KdVS2_F_1um",0.08475,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS2_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","F_1um","fasudil","pool","#E9967A","KdVS2","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F4_140","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F4"
"141","F5","KdVS3_NT",0.430916666666667,0.043,0.106622528746807,1.47433333333333,3.65088978776739,0.0334429640287764,0.00205490317711911,11.115,NA,0.587,NA,0.0075,0.0249494438309704,5.43225,18.5312718894551,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS3_NT129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","NT","NT","pool","#FFC0CB","KdVS3","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F5_141","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F5"
"142","F6","KdVS3_PH_1um",0.404076923076923,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS3_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","pool","#FFC0CB","KdVS3","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F6_142","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F6"
"143","F7","KdVS3_PH_1um",0.428571428571429,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS3_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","PH_1um","phloretin","pool","#FFC0CB","KdVS3","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F7_143","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F7"
"144","F8","KdVS3_F_1um",0.0989285714285714,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","KdVS3_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","KdVS","KANSL1","F_1um","fasudil","pool","#FFC0CB","KdVS3","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F8_144","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_F8"
"145","A1","KdVS164_NT",0.617909090909091,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7009","KdVS164_NT129-7009","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009","DIV14","KdVS","KANSL1","NT","NT","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A1_145","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A1"
"146","A2","KdVS164_F_1um",0.350333333333333,0.00813333333333333,0.0315002645491537,0.333333333333333,1.29099444873581,0.030380000000001,NA,NA,NA,NA,NA,0.000222222222222222,0.00086066296582387,0.0393333333333333,0.152337344950825,0,0,NA,NA,NA,NA,NA,NA,"129-7009","KdVS164_F_1um129-7009","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009","DIV14","KdVS","KANSL1","F_1um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A2_146","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A2"
"147","A3","KdVS164_F_1um",0.568230769230769,0.0186923076923077,0.0673960738413653,0.423076923076923,1.52542553961938,0.0539022222222236,NA,229.247,NA,NA,NA,0.000512820512820513,0.0018490006540841,0.314538461538462,1.13408455118248,0,0,NA,NA,NA,NA,NA,NA,"129-7009","KdVS164_F_1um129-7009","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009","DIV14","KdVS","KANSL1","F_1um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A3_147","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A3"
"148","A4","KdVS164_PH_1um",0.627066666666667,0.0192666666666667,0.0746194791369296,0.533333333333333,2.06559111797729,0.0412359183673467,NA,39.671,NA,0.726,NA,0.00155555555555556,0.00602464076076709,0.815133333333333,3.15699782493854,0,0,NA,NA,NA,NA,NA,NA,"129-7009","KdVS164_PH_1um129-7009","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009","DIV14","KdVS","KANSL1","PH_1um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A4_148","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A4"
"149","A5","KdVS1_NT",0.0576666666666667,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7009","KdVS1_NT129-7009","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009","DIV14","KdVS","KANSL1","NT","NT","pool","#CD5C5C","KdVS1","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A5_149","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A5"
"150","A6","KdVS1_F_1um",0.02225,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7009","KdVS1_F_1um129-7009","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009","DIV14","KdVS","KANSL1","F_1um","fasudil","pool","#CD5C5C","KdVS1","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A6_150","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A6"
"151","A7","KdVS1_F_1um",0.21325,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7009","KdVS1_F_1um129-7009","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009","DIV14","KdVS","KANSL1","F_1um","fasudil","pool","#CD5C5C","KdVS1","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A7_151","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A7"
"152","A8","KdVS1_PH_1um",0.0488333333333333,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7009","KdVS1_PH_1um129-7009","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009","DIV14","KdVS","KANSL1","PH_1um","phloretin","pool","#CD5C5C","KdVS1","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A8_152","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_A8"
"153","B1","KdVS164_NT",0.57425,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7009","KdVS164_NT129-7009","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009","DIV14","KdVS","KANSL1","NT","NT","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_B1_153","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_B1"
"154","B2","KdVS164_F_1um",0.8225,0.0248571428571429,0.0633608191755237,0.762642857142857,1.94314557066402,0.040189034482758,0.000552908736901767,9.645,NA,0.981,NA,0.00761904761904762,0.027562782147435,1.5045,5.40687782437261,0,0,NA,NA,NA,NA,NA,NA,"129-7009","KdVS164_F_1um129-7009","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009","DIV14","KdVS","KANSL1","F_1um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_B2_154","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_B2"
"155","B3","KdVS164_F_1um",0.752,0.0106428571428571,0.0398219250449512,0.428571428571429,1.60356745147455,0.0298239999999995,NA,136.352,NA,NA,NA,0.000476190476190476,0.0017817416127495,0.166785714285714,0.624054999865511,0,0,NA,NA,NA,NA,NA,NA,"129-7009","KdVS164_F_1um129-7009","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009","DIV14","KdVS","KANSL1","F_1um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_B3_155","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_B3"
"156","B4","KdVS164_PH_1um",0.638,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7009","KdVS164_PH_1um129-7009","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009","DIV14","KdVS","KANSL1","PH_1um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_B4_156","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_B4"
"157","B5","KdVS1_NT",0.0313333333333333,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"129-7009","KdVS1_NT129-7009","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009","DIV14","KdVS","KANSL1","NT","NT","pool","#CD5C5C","KdVS1","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_B5_157","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7009_B5"
